category,term,normalized_name,synonyms
MEASUREMENT,HPLC,High-performance liquid chromatography,高效液相色谱
MEASUREMENT,Immunohistochemistry,Immunohistochemistry,免疫组织化学
MEASUREMENT,Skin hydration,Skin hydration,皮肤水合作用
MEASUREMENT,Skin elasticity,Skin elasticity,皮肤弹性
MEASUREMENT,Skin firmness,Skin firmness,皮肤紧致度
MEASUREMENT,Skin moisture,Skin moisture,皮肤水分
MEASUREMENT,Melanin index,Melanin index,黑色素指数
MEASUREMENT,Erythema,Erythema,红斑
MEASUREMENT,Sebum production,Sebum production,皮脂分泌
MEASUREMENT,Pore size,Pore size,毛孔大小
MEASUREMENT,Tumor multiplicity,Tumor multiplicity,肿瘤数量
MEASUREMENT,Tumor incidence,Tumor incidence,肿瘤发生率
MEASUREMENT,Tumor volume,Tumor volume,肿瘤体积
MEASUREMENT,Wrinkle depth,Wrinkle depth,皱纹深度
MEASUREMENT,MPOD,Macular pigment optical density,黄斑色素光密度
MEASUREMENT,CDAI,Composite Dietary Antioxidant Index,复合膳食抗氧化指数
MISC,Phytochemicals,Phytochemicals,植物化学物
MISC,Polyphenols,Polyphenols,多酚
MISC,Flavonoids,Flavonoids,类黄酮
MISC,Nonflavonoids,Nonflavonoids,非类黄酮
MISC,Phenolic compounds,Phenolic compounds,酚类化合物
MISC,Bioactive compounds,Bioactive compounds,生物活性化合物
MISC,Bioavailability,Bioavailability,生物利用度
MISC,Bioaccessibility,Bioaccessibility,生物可及性
MISC,Antioxidants,Antioxidants,抗氧化剂
MISC,Pro-oxidants,Pro-oxidants,促氧化剂
MISC,Free radicals,Free radicals,自由基
MISC,Reactive oxygen species,Reactive oxygen species,活性氧
MISC,Phytoalexins,Phytoalexins,植物抗毒素
MISC,Antioxidant defense system,Antioxidant defense system,抗氧化防御系统
MISC,Innate immunity,Innate immunity,先天免疫
MISC,Chemoprevention,Chemoprevention,化学预防
MISC,Pharmacokinetics,Pharmacokinetics,药代动力学
MISC,Pharmacodynamics,Pharmacodynamics,药效学
MISC,Pharmacovigilance,Pharmacovigilance,药物警戒
MISC,Cosmeceutical,Cosmeceutical,药妆品
MISC,Emollient,Emollient,润肤剂
MISC,Photostabilizer,Photostabilizer,光稳定剂
MISC,Clinical trial,Clinical trial,临床试验
MISC,Randomized controlled trial,Randomized controlled trial,随机对照试验
MISC,Double-blind study,Double-blind study,双盲研究
MISC,Placebo-controlled study,Placebo-controlled study,安慰剂对照研究
MISC,Crossover study,Crossover study,交叉研究
MISC,In vivo,In vivo,体内
MISC,In vitro,In vitro,体外
MISC,Ex vivo,Ex vivo,离体
MISC,Preclinical study,Preclinical study,临床前研究
MISC,Xenograft model,Xenograft model,异种移植模型
MISC,Syngeneic model,Syngeneic model,同基因模型
MISC,Animal model,Animal model,动物模型
MISC,Cell culture,Cell culture,细胞培养
MISC,Biomarkers,Biomarkers,生物标志物
MISC,Inflammatory markers,Inflammatory markers,炎症标志物
MISC,Oxidative markers,Oxidative markers,氧化标志物
MISC,Extracellular matrix,Extracellular matrix,细胞外基质
MISC,Tumor microenvironment,Tumor microenvironment,肿瘤微环境
MISC,Skin barrier function,Skin barrier function,皮肤屏障功能
MISC,Skin pigmentation,Skin pigmentation,皮肤色素沉着
MISC,Skin rejuvenation,Skin rejuvenation,皮肤再生
MISC,Skin photoprotection,Skin photoprotection,皮肤光保护
MISC,Collagen homeostasis,Collagen homeostasis,胶原蛋白稳态
MISC,Zero-waste,Zero-waste,零浪费
MISC,Synergistic effect,Synergistic effect,协同效应
